transactionID,commissionType,itemNo,listPrice,lineDiscount,CommRate,CommEmplId,CommEmplType,mkupStoreQty,approvalTime,discountType,operatorId,altPhoneNumber,transactionType,transactionSubType,rentalId,discountAmount,discountConversion,CommsaleAmt1,CommsaleAmt2,CommsaleAmt3,description1,description2,description3,markDown1,markDown2,markDown3,commEmplPercentUsed,firstName,lastName,phone,tranDate,taxAmt,svChanged1,svChanged2,svChanged3,longMrkdn1,longMrkdn2,longMrkdn3,type,auditFlag,certNo,voidReason,returnTrans,ccName,r2rReserNo,shipMethod,authTerminalId,shipComment,shipFName,shipLName,shipAddr,shipCity,shipState,shipZip,shipDate,mbaOrderId,handTktNo,timeOut,timeIn,timeDone,attemptType,attemptAmt,acctMethod,authMethod,giftCertControlNum,maskedAcctNo,shipCarrier1,shipCarrier2,shipCarrier3,shipTrackNo1,shipTrackNo2,shipTrackNo3,signMethod,pfPoints,likeTenderOverrideMgrId,pfFriendId,ercptEmail,couponCode1,couponCode2,couponCode3,discountPodType1,discountPodType2,discountPodType3,discountPodAmt1,discountPodAmt2,discountPodAmt3,discountReasonCode1,discountReasonCode2,discountReasonCode3,discountReasonText,promosId1,promosId2,promosId3,inAdditionToMrkdn1,inAdditionToMrkdn2,inAdditionToMrkdn3,discCnvMrkdn1,discCnvMrkdn2,discCnvMrkdn3,reservation1,reservation2,reservation3,advertCode,corpAcctNo,discountEmployeeId,employeeId,emLastName,emFirstName
8606*58*8675,MTR1,32315392,162,15.52,0.995,226162,TMW*CONS*SALECNS,1,7:27:38 AM,,422841,355 590 4737,VSAL,CF.CANCEL,40963450,10,1,17.9,183.09,97.02,lacinia eget,lorem ipsum dolor,blandit non,170.03,100.51,127.82,100,Dode,Janata,489-552-1088,180747,7.6,138.29,232.93,189.02,349.44,203.99,39.18,BCRD,D.D.RETURNED.,2110334116226636,,2673*15*4720,KARON DURRELL,442663807,UNDA,1934,25867,KARON,DURRELL,5 Lakewood Plaza,Salt Lake City,Utah,14596,180180,784827377*6,2157,9:00 PM,8:48 PM,1:06 PM,AMEX,93.16,5,E,,978817******6631,UPS,UPS,UPS,108351011275,101929310157,1740061402512,P,155,1618895,,scruft81@tmall.com,MSAO260197143025,RAVO183109416746,SXHL507862550766,%,%,%,19.38,26.88,28.73,1,1,1,,MMTY,MMTY,MMUU,1,1,1,1,1,1,926070826,413113169,575936726,,,1790025,1801655,Larn,Zahara
9812*65*2392,MTR1,38894798,51,88.99,0.242,759012,TMW*CONS*SALECNS,1,10:47:59 PM,,668100,131 559 9722,VSAL,CF.CANCEL,15759307,1,1,32.86,138.24,49.87,interdum mauris,rhoncus dui vel,neque libero,184.76,14.41,175.67,100,Clemmy,Darling,423-254-4474,180693,6.1,28.75,275.95,127.99,96.41,326.83,189.29,AMEX,D.D.RETURNED.,1306676132878299,,6969*50*3754,SHERLINE TEFFREY,863297764,Ground,2160,24553,SHERLINE,TEFFREY,0 Lerdahl Center,Saint Louis,Missouri,62324,180217,252936461*5,2395,12:03 AM,3:41 PM,9:50 PM,AMEX,27.18,5,E,,700445******7201,UPS,UPS,UPS,863647889350,793794252434,1211214742142,P,112,1266766,,emelwall82@adobe.com,KPSQ518373889069,YOFD177730346153,IPSJ770306885863,%,%,%,24.78,20.47,20.82,1,1,1,,MMTY,MMUV,ANUB,1,1,1,1,1,1,47862378,372587817,807330725,,,1872911,1837516,Ambrodi,Elli
3939*42*9740,MTR1,14385986,133,23.55,0.813,491857,TMW*CONS*SALECNS,1,1:40:50 AM,,575724,512 831 4713,VSAL,CF.CANCEL,34170944,1,1,126.92,27.38,28.84,nisl nunc rhoncus,morbi quis tortor,cubilia curae nulla dapibus,45.89,159.65,138.03,100,Elnore,Audsley,886-780-0050,180751,1.8,97.61,150.06,195.66,14.76,183.92,20.89,AMEX,D.D.RETURNED.,1107038804564078,,1124*86*3248,JODY BURT,424036382,Ground,1225,24610,JODY,BURT,00982 Fuller Junction,Minneapolis,Minnesota,48098,180354,124081038*8,2000,10:13 AM,3:55 AM,5:30 PM,AMEX,136.89,5,E,,414662******9317,UPS,UPS,UPS,500981175363,247814428156,1883119166236,E,53,1609792,,bflanigan83@twitpic.com,ESHC920151376209,BXJK704721855596,QXUD373230958661,$,%,%,27.87,20.69,12.35,1,1,1,,ANUB,MMTY,ANUB,1,1,1,1,1,1,746318716,575936726,889343495,,,1155987,1237001,Juggings,Cissy
1124*16*8831,MTR1,16727965,41,61.66,0.805,201165,TMW*CONS*SALECNS,1,8:53:56 PM,,207350,881 824 1648,VSAL,CF.CANCEL,26256436,13,1,161.28,36.56,140.94,posuere cubilia curae,cum sociis,in lectus pellentesque at,181.71,143.41,148.41,100,Aryn,Licciardiello,194-614-5143,180856,3.1,250.9,248.77,117.96,240.73,254.6,79.38,CASH,D.D.RETURNED.,2048540553332227,,7554*29*7129,TOBI AIRE,554749554,UNDA,1627,26725,TOBI,AIRE,37 Maple Wood Lane,Lakeland,Florida,16922,180322,849573724*1,1669,1:14 PM,6:55 AM,4:31 PM,BCRD,132.83,5,E,,457423******7334,UPS,UPS,UPS,960313876466,683394028940,1184908509891,P,119,1666552,,cdionisi84@youtu.be,CPLG019267732568,TRLF585370140849,THIM501032542499,$,%,%,16.59,18.02,11.62,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,647877387,807330725,883920050,,,1079373,1316215,Greensitt,York
6818*29*3788,MTR1,31701192,15,78.23,0.861,259658,TMW*CONS*SALECNS,1,10:14:36 PM,,268152,517 223 0735,VSAL,CF.CANCEL,15187555,4,1,159.02,88.5,151.58,venenatis lacinia,odio in hac habitasse,turpis sed ante vivamus,185.36,47.37,195.56,100,Irving,Skeels,545-502-1819,180489,5.8,110.87,58.42,92.64,185.95,201.99,155.41,AMEX,D.D.RETURNED.,2224063803026636,,8467*50*9050,BROOK GILLIONS,842047240,UNDA,1585,25513,BROOK,GILLIONS,87 Oneill Park,Shawnee Mission,Kansas,37645,180048,619097404*9,1071,6:49 AM,5:35 PM,10:24 PM,AMEX,189.09,5,E,,644134******4812,UPS,UPS,UPS,953176828102,53423310619,1462110745091,P,133,1395239,,mclaybourn85@imageshack.us,FMQG412851814720,EIBX525368804167,NJVO418362205547,%,%,%,17.97,16.13,17.28,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,509607582,889343495,465993370,,,1459775,1313251,Joselovitch,Franz
8323*20*8887,MTR1,21485652,34,71.1,0.753,627595,TMW*CONS*SALECNS,1,3:22:39 PM,,691284,548 270 1734,VSAL,CF.CANCEL,32414446,10,1,53.5,160.57,184.69,ipsum primis,volutpat eleifend donec,sed tincidunt,71.91,49.7,84.72,100,Cathie,Murrow,244-885-2339,180479,2.6,21.98,390.79,147.86,20.89,375.3,64.34,BCRD,D.D.RETURNED.,1613497897528459,,2396*53*7168,BENJAMEN COBURN,677982525,Ground,2921,25625,BENJAMEN,COBURN,769 Kim Circle,New York City,New York,72149,180856,172080011*1,2396,4:25 AM,3:00 PM,6:42 PM,AMEX,112.7,5,E,,782112******3594,UPS,UPS,UPS,747033538698,855059619832,1447087572947,P,199,1157008,,cleil86@cbsnews.com,RCGH844739897984,VTDX726190998223,FEGD580994951952,%,$,%,12.68,11.32,17.79,1,1,1,,MMTY,MMUV,MMTY,1,1,1,1,1,1,436429965,883920050,693606636,,,1863017,1213867,Trevino,Lilah
9484*59*2943,MTR1,42902334,131,93.54,0.989,768385,TMW*CONS*SALECNS,1,4:47:53 AM,,436045,771 177 4006,VSAL,CF.CANCEL,41339946,6,1,41.81,90.57,156.87,non ligula,eget orci vehicula,congue diam id ornare,25.95,33.99,23.87,100,Shelley,Redan,007-938-5658,180564,3.3,388.39,370.68,128.43,137.07,361.48,143.23,BCRD,D.D.RETURNED.,1701815754620061,,6722*89*1886,GAYLOR SPATARI,119103469,Ground,2056,25958,GAYLOR,SPATARI,7 Ridgeview Trail,Waco,Texas,36536,180920,181668029*9,2961,8:21 PM,6:25 AM,4:37 AM,CASH,25.69,5,E,,754735******2236,UPS,UPS,UPS,529656683541,197422626390,1778530682613,E,82,1364412,,shulk87@chronoengine.com,OCMK828185125547,YVLK498951922216,PNIM216734099897,%,$,$,13.63,16.18,27.67,1,1,1,,ANUB,ANUA,MMTY,1,1,1,1,1,1,764105911,465993370,307258294,,,1577736,1371773,Portman,Odelle
5636*32*9749,MTR1,13124768,117,22.96,0.043,453168,TMW*CONS*SALECNS,1,7:57:29 PM,,879610,572 850 5869,VSAL,CF.CANCEL,27992200,2,1,142.06,188.18,106.6,elit proin risus praesent,ultrices posuere cubilia curae,morbi a,83.1,39.83,11.27,100,Ase,Stembridge,400-305-9704,180596,6.2,97.07,209.28,48.66,124.85,341.3,144.15,AMEX,D.D.RETURNED.,1866604206042795,,3193*90*6591,SAREE KOBA,515953167,UNDA,2427,23703,SAREE,KOBA,161 Texas Junction,Houston,Texas,74554,180203,602490548*2,2821,5:00 AM,2:29 AM,12:32 PM,BCRD,113.64,5,E,,697359******1482,UPS,UPS,UPS,665954560958,255138849944,1282413096170,E,104,1740037,,tpenright88@weebly.com,RYDH685777385961,RHFT662843298282,NVYR847085236590,$,%,$,29.95,16.48,19.55,1,1,1,,MMTU,ANUB,MMUV,1,1,1,1,1,1,642163417,693606636,448688502,,,1898331,1984945,Smorthit,Gilbertina
8958*71*8531,MTR1,22957952,192,72.53,0.819,648642,TMW*CONS*SALECNS,1,5:48:56 PM,,419819,352 546 5968,VSAL,CF.CANCEL,29206789,6,1,157.32,63.04,172.72,ac nulla,condimentum curabitur in libero,enim leo,124.9,120.82,111.25,100,Leontine,Ghidoni,443-216-8012,180486,4.2,139.51,242.89,187.23,289.03,278.86,154.66,BCRD,D.D.RETURNED.,2668768569377944,,1482*40*8236,MORGANNE ECKH,257572384,UNDA,2462,25476,MORGANNE,ECKH,1 Parkside Terrace,Tucson,Arizona,71149,180411,211075914*2,2735,9:36 PM,10:24 PM,3:54 PM,BCRD,67.17,5,E,,295398******6978,UPS,UPS,UPS,684381275296,301542272271,1275347657609,P,63,1106668,,tneilly89@dmoz.org,KSAV618900437982,JWAR081789218627,XTIZ659713765689,%,$,$,21.94,27.56,11.19,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,408866278,307258294,180604877,,,1269058,1518218,Vickar,Gnni
9084*44*9392,MTR1,21685670,66,9.02,0.633,413988,TMW*CONS*SALECNS,1,2:58:10 PM,,932208,444 596 1106,VSAL,CF.CANCEL,15218357,15,1,105.39,113.61,43.55,quam a odio,morbi a ipsum integer,nec nisi volutpat,139.8,171.81,40.77,100,Octavius,Galtone,233-274-4757,180124,4.2,87.74,94.36,142.39,341.24,222.2,69.87,AMEX,D.D.RETURNED.,1605246342574810,,8884*13*3180,ARIEL OLIFF,178223282,Ground,1982,25641,ARIEL,OLIFF,2 Hoepker Park,Dallas,Texas,74871,180038,806776768*7,1531,10:49 PM,8:36 PM,6:50 PM,CASH,34.34,5,E,,392715******6604,UPS,UPS,UPS,356504528034,662158517456,1948089781373,E,23,1644869,,rclerk8a@fotki.com,NXTP463796492780,JEGT365051734464,CRGA145031185042,$,$,$,16.23,16.95,23.88,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,585336577,448688502,884724768,,,1026333,1449551,Welchman,Adamo
8664*23*6423,MTR1,24209198,76,71.98,0.167,222793,TMW*CONS*SALECNS,1,2:29:04 PM,,790660,607 755 5376,VSAL,CF.CANCEL,44669249,14,1,122.75,138.8,168.51,arcu sed augue aliquam,donec vitae,sem duis aliquam,118.32,93.12,17.37,100,Lurlene,Chung,528-001-9677,180225,5.4,93.96,74.93,74.56,344.44,55.01,45.2,AMEX,D.D.RETURNED.,1275627699664385,,3993*92*3294,BRANDEN RAWSON,683011642,Ground,1241,26734,BRANDEN,RAWSON,4 Pine View Lane,Memphis,Tennessee,20148,180380,964834843*1,2932,7:24 AM,8:17 PM,12:43 AM,AMEX,36.9,5,E,,804732******7979,UPS,UPS,UPS,788005113391,416259767291,1932718581830,P,22,1454668,,rrapo8b@salon.com,ULQC722246848754,MNOF409170305008,WFOG857890229454,$,%,%,26.99,16.86,13.45,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,98257704,180604877,892688832,,,1089029,1768558,Champneys,Cynthia
5421*58*3371,MTR1,42574155,33,62.18,0.995,286150,TMW*CONS*SALECNS,1,12:55:04 AM,,894259,747 407 7439,VSAL,CF.CANCEL,43019520,1,1,117.74,31.64,77.45,ante vestibulum ante,vel enim,orci mauris,12.96,58.63,63.9,100,Othelia,Borgnol,928-716-7719,180418,4.9,149.64,393.92,124.36,303.6,27.06,171.68,BCRD,D.D.RETURNED.,2473378455860300,,7148*48*1724,RICI MUSTERD,920832653,Ground,2342,25505,RICI,MUSTERD,7324 Cottonwood Center,Baltimore,Maryland,81282,180830,675782890*3,1736,12:29 AM,9:36 PM,2:05 PM,AMEX,160.97,5,E,,442892******4006,UPS,UPS,UPS,39750387173,260522229524,1762132442457,P,68,1236471,,xkaindl8c@cbsnews.com,DCAI645965429645,JCAL615137307649,GUBH760369852386,$,%,$,10.71,14.79,18.66,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,372888545,884724768,635166149,,,1860003,1261577,Mixon,Zena
7055*75*8198,MTR1,36657865,47,38.58,0.239,414748,TMW*CONS*SALECNS,1,2:06:12 PM,,654511,312 197 7917,VSAL,CF.CANCEL,14512831,11,1,157.85,100.53,13.62,integer tincidunt,amet nulla quisque arcu,lorem quisque ut erat,14.95,183.55,68,100,Arnaldo,Licari,409-748-1980,180046,5.3,269.13,301.05,90.74,329.59,77.5,125.14,AMEX,D.D.RETURNED.,1487684132530252,,1708*90*2097,SUSANNE PIESOLD,400397276,Ground,2719,24412,SUSANNE,PIESOLD,7423 Duke Drive,Hicksville,New York,29440,180289,183682617*2,1508,3:10 PM,11:58 AM,5:25 AM,AMEX,74.85,5,E,,325198******5949,UPS,UPS,UPS,921534437660,284346438942,1626605540908,P,119,1387896,,pandre8d@cpanel.net,XAFU710536175612,JRUV399865864062,JFPK521316890793,$,$,%,14.68,15.29,28.83,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,920785563,892688832,85074184,,,1813613,1435579,Draisey,Emmye
2168*77*7104,MTR1,18888889,73,53.84,0.497,979281,TMW*CONS*SALECNS,1,6:34:45 PM,,971498,589 422 9567,VSAL,CF.CANCEL,14752588,2,1,75.99,113.67,26.97,iaculis justo,ultrices posuere cubilia curae,vivamus in felis eu,43.32,105.57,121.49,100,Loraine,Mapples,741-200-5306,180649,11,207.63,371.31,102.29,82.04,374.73,78.67,CASH,D.D.RETURNED.,1281977705611193,,7142*22*2053,DEMOTT HOUDMONT,370905101,Ground,2187,25767,DEMOTT,HOUDMONT,75271 Bunker Hill Circle,Las Vegas,Nevada,41011,180311,215189323*9,2004,4:48 AM,11:07 AM,5:58 AM,AMEX,56.43,5,E,,371752******9178,UPS,UPS,UPS,907029537715,298088724874,1979934766339,P,57,1900574,,horis8e@nymag.com,NDPR559193654720,BFSX079071015511,XPNT869198028109,$,%,%,28.71,22.95,24.7,1,1,1,,MMTY,MMUU,ANUB,1,1,1,1,1,1,674084148,635166149,91947767,,,1773855,1019627,Sondland,Regine
2466*28*7933,MTR1,33227257,148,81.19,0.511,112599,TMW*CONS*SALECNS,1,8:38:33 PM,,565287,564 858 0771,VSAL,CF.CANCEL,25434170,1,1,149.23,164.15,132.46,sed nisl,tincidunt eget,nibh ligula,199.6,176.68,191.14,100,Pearce,Spohrmann,510-435-8010,180640,11.8,188.53,144.65,21.9,394.76,356.44,145.78,AMEX,D.D.RETURNED.,1861667323573172,,7640*52*3613,LYNDSAY SHELLUM,292916194,Ground,1987,24575,LYNDSAY,SHELLUM,5847 Alpine Crossing,Tucson,Arizona,82048,180114,224940566*2,2787,12:01 AM,6:02 PM,3:48 AM,AMEX,109.97,5,E,,961676******9051,UPS,UPS,UPS,147759580992,814638184269,1759662176598,E,178,1155604,,sfeatherstonehaugh8f@yellowpages.com,ABZM695845606686,QGNT326611461832,HPMK586760241833,$,%,%,21.39,20.48,26.13,1,1,1,,MMUV,ANUB,ANUB,1,1,1,1,1,1,987651525,85074184,468453291,,,1768290,1746614,Kike,Gloriane
4118*80*2427,MTR1,15162741,188,56.47,0.686,273529,TMW*CONS*SALECNS,1,7:20:47 PM,,585307,947 912 3744,VSAL,CF.CANCEL,23780457,13,1,101.02,130.85,140.29,scelerisque mauris sit amet,diam erat,nam ultrices,93.02,28.98,58.02,100,Muhammad,Pavlov,889-984-8853,180358,7.8,48.18,278.16,29.77,43.11,91.56,45.18,CASH,D.D.RETURNED.,2466832308890368,,4612*80*3585,EVIE DWELLY,132779816,Ground,1326,25603,EVIE,DWELLY,3479 Stang Center,New York City,New York,58282,180079,654809095*3,1583,12:59 AM,3:06 PM,9:31 PM,AMEX,118.69,5,E,,589642******6436,UPS,UPS,UPS,32718895904,658828299451,1958309737291,P,120,1845072,,kshemming8g@icio.us,PKJO068563803603,NQIH286804022421,FNYW933948556929,%,$,$,13.71,25.11,22.23,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,134336249,91947767,592947017,,,1201494,1909986,Dumbare,Silvio
1037*66*3504,MTR1,46822374,100,29.02,0.412,725297,TMW*CONS*SALECNS,1,9:30:23 AM,,231109,273 802 8099,VSAL,CF.CANCEL,49867403,3,1,93.82,181.13,167.23,faucibus cursus urna,nisl nunc,faucibus orci luctus,152.75,99.29,98.46,100,Clerkclaude,Hurll,195-243-3364,180771,5.7,386.91,80.51,175.6,302.09,80.26,94.53,BCRD,D.D.RETURNED.,1845363722299573,,7017*56*9304,AUGUSTINE BRAFFINGTON,825115029,UNDA,2991,24831,AUGUSTINE,BRAFFINGTON,0 Carioca Crossing,Tucson,Arizona,67899,180313,747012714*8,2394,9:00 PM,9:32 AM,9:20 AM,CASH,17.67,5,E,,878161******1470,UPS,UPS,UPS,847039724039,346108924518,1880730805021,P,105,1605213,,aludwig8h@e-recht24.de,XGCJ391654096608,LYPA518736447167,BIEA477577524826,%,%,$,28.74,17.19,16.69,1,1,1,,ANUB,MMTY,MMUV,1,1,1,1,1,1,329035625,468453291,443671381,,,1719265,1486824,Howsley,Pincas
6145*28*6259,MTR1,42266131,149,75.27,0.514,137542,TMW*CONS*SALECNS,1,6:08:44 AM,,547353,613 590 8212,VSAL,CF.CANCEL,20209659,2,1,154.05,176.87,100.09,sapien a,est donec,praesent lectus vestibulum,117.38,75.67,110.13,100,Kelwin,Piel,594-344-3796,180569,5.6,18.49,114.91,177.17,280.03,228.95,156.38,CASH,D.D.RETURNED.,2703651187748843,,6030*86*9972,REILLY BRAHM,14044898,UNDA,2493,23396,REILLY,BRAHM,281 Ridgeview Terrace,Hampton,Virginia,17003,180297,558753793*6,1942,3:40 AM,7:43 PM,1:51 PM,AMEX,157.73,5,E,,765167******6178,UPS,UPS,UPS,727536065139,780010174130,1228459756144,E,51,1018667,,treeve8i@netscape.com,GTSX496890570437,HQYE690859926864,SGAX036184914024,$,$,$,24.24,12.08,13.5,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,397757940,592947017,599460920,,,1012167,1540276,Ravenshear,Meredithe
2387*38*2003,MTR1,41944511,65,78.08,0.055,372501,TMW*CONS*SALECNS,1,3:32:43 AM,,609572,929 690 5777,VSAL,CF.CANCEL,46626826,3,1,97.95,88.13,41.12,luctus et,metus sapien,odio consequat,51.76,100.73,66.2,100,Alexandra,De Atta,664-822-8143,180765,5.9,126.11,177.34,11.65,129.38,224.08,193.7,BCRD,D.D.RETURNED.,2627898798153838,,2068*71*9922,ELIANORA TYREMAN,343344090,UNDA,2612,24573,ELIANORA,TYREMAN,932 Rusk Circle,Clearwater,Florida,51356,180353,954457810*8,2540,2:48 PM,7:48 PM,5:18 AM,BCRD,27.09,5,E,,402943******1789,UPS,UPS,UPS,184269814746,301321382678,1228651335750,P,25,1749216,,sstubbs8j@engadget.com,RQUO574591694909,GZUA710081872335,JXMY103713502118,$,%,%,19.67,13.82,20.9,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,957370727,443671381,262738465,ANUU1100163,,1710499,1805420,Growcock,Adria
3639*53*7317,MTR1,33485388,192,87.62,0.655,365772,TMW*CONS*SALECNS,1,8:46:29 PM,,458444,746 485 9647,VSAL,CF.CANCEL,26815034,7,1,88.15,99.89,69.62,varius ut,hac habitasse platea,nulla tellus in sagittis,73.18,84.99,90.9,100,Kizzee,Redbourn,781-764-5186,180545,4.1,105.5,303.38,134.38,254.28,196.69,69.42,CASH,D.D.RETURNED.,2436702985964301,,3825*24*7182,ALEXANDER JAFFRAY,421544814,Ground,1354,25403,ALEXANDER,JAFFRAY,24 Heath Circle,Houston,Texas,7038,180027,319094202*2,1498,9:44 AM,8:45 PM,4:37 AM,BCRD,30.9,5,E,,967723******2215,UPS,UPS,UPS,39852036856,726535195229,1656583849800,P,127,1679716,,hsmouten8k@ucla.edu,OYLF943135460276,TVAN239957595013,AOJR755368666113,$,%,%,20.81,11.75,11.46,1,1,1,,MMUV,ANUB,MMTY,1,1,1,1,1,1,144128934,599460920,379901726,,,1956304,1673724,Cawthorne,Heinrik
1837*27*3326,MTR1,38748468,149,71.57,0.384,737808,TMW*CONS*SALECNS,1,9:14:37 PM,,190233,949 609 7356,VSAL,CF.CANCEL,10673730,5,1,39.96,161.7,102.27,lobortis vel dapibus at,nisi venenatis tristique fusce,placerat praesent blandit,68.98,114.66,167.72,100,Nat,Nend,330-338-6858,180308,11.7,151.11,232.81,105.3,227.52,391.4,151.94,AMEX,D.D.RETURNED.,2634636446475666,,7990*80*4202,OLLIE MULRENAN,242757607,UNDA,1266,26367,OLLIE,MULRENAN,68631 Doe Crossing Way,Kansas City,Missouri,3018,180644,903625692*9,1341,10:08 PM,10:02 PM,7:33 AM,AMEX,117.8,5,E,,956189******9589,UPS,UPS,UPS,587564475517,288787199104,1657299485486,E,129,1925615,,agiacobbinijacob8l@pbs.org,EQUC078063420038,QHMA103825863395,GJZI274111755051,$,%,%,26.62,26.12,17.23,1,1,1,,MMTY,MMUV,MMUV,1,1,1,1,1,1,965220690,262738465,945699158,,,1007773,1450930,Gravell,Dalston
9876*39*5481,MTR1,33690166,31,7.95,0.746,772135,TMW*CONS*SALECNS,1,6:40:45 PM,,318308,748 562 5713,VSAL,CF.CANCEL,27427632,6,1,53.15,192.43,31.38,neque duis bibendum morbi,metus sapien,posuere cubilia,151.69,179.47,185.34,100,Mallory,Grollmann,954-406-5665,180525,10.5,154.9,399.64,147.43,374.1,352.61,140.75,AMEX,D.D.RETURNED.,2861162614637146,,1168*71*1699,JACQUELYNN HEBBORN,445989416,UNDA,1692,24878,JACQUELYNN,HEBBORN,84752 Bay Parkway,Ventura,California,6389,180194,562657185*5,2790,8:36 PM,11:17 PM,3:42 AM,AMEX,90.18,5,E,,512465******9331,UPS,UPS,UPS,677363532951,650639513247,1257294459427,P,65,1693210,,jboorn8m@abc.net.au,VJOX920189090683,HKIR355184365994,NEHK537996521914,$,%,%,28.03,29.46,20.24,1,1,1,,MMUV,MMTY,MMTY,1,1,1,1,1,1,962128229,379901726,465572345,,,1950722,1240562,Timlett,Kaela
9130*90*6496,MTR1,22592457,152,57.37,0.841,686598,TMW*CONS*SALECNS,1,4:38:13 AM,,119679,111 385 5184,VSAL,CF.CANCEL,23541090,11,1,130.16,177.96,144.87,id sapien,diam vitae,lacus morbi quis tortor,126.93,179.3,179.47,100,Claudette,Orrill,883-934-2910,180355,9.5,351.46,289.4,101.2,51.68,172.75,156.64,AMEX,D.D.RETURNED.,2370230554369799,,3527*34*3507,JAMIE DEMKOWICZ,456473599,Ground,2162,26540,JAMIE,DEMKOWICZ,483 Cardinal Circle,Rockville,Maryland,72376,180324,964328897*2,2567,3:38 PM,5:11 PM,7:54 AM,CASH,149.51,5,E,,360554******6413,UPS,UPS,UPS,456535349470,481496015030,1829007616707,E,152,1306773,,cspeed8n@cbc.ca,AGZT574342629606,YLIW495780446998,VKRN979007292683,%,$,%,18.03,20.75,29.93,1,1,1,,MMTY,MMTY,MMUV,1,1,1,1,1,1,515324940,945699158,543484521,,,1191897,1090989,Maypole,Alan
4134*68*2093,MTR1,23744421,155,41.69,0.829,566393,TMW*CONS*SALECNS,1,2:23:27 AM,,230495,301 839 7593,VSAL,CF.CANCEL,13963340,8,1,45.39,166.34,161.49,hac habitasse platea dictumst,ligula in lacus,amet sapien,109.86,160.45,35.03,100,Minny,Odgaard,435-702-6118,180253,8.5,222.01,216.4,66.71,205.85,178.26,153.76,CASH,D.D.RETURNED.,2252849804149593,,4976*83*2051,FRANKY BULLIVENT,846531225,Ground,2030,23415,FRANKY,BULLIVENT,959 Morrow Point,Memphis,Tennessee,55985,180299,232438502*9,1090,10:42 PM,6:33 AM,8:53 PM,AMEX,106.39,5,E,,368075******9027,UPS,UPS,UPS,372404343538,111055616389,1643025114650,E,38,1897995,,avasyanin8o@examiner.com,ESTP169629899531,AVSO459365059928,EOCI210299713532,%,%,%,24.64,11.89,15.88,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,239763182,465572345,202916134,,,1428635,1835226,Gamet,Auberta
8930*73*4868,MTR1,43429782,132,45.95,0.259,548000,TMW*CONS*SALECNS,1,4:27:24 AM,,113782,896 811 7829,VSAL,CF.CANCEL,37816204,5,1,56.08,89.93,28.89,molestie lorem quisque ut,vivamus vestibulum sagittis,in imperdiet et,184.8,66.05,181.74,100,Neil,Proschke,171-439-4384,180317,7.7,327.82,225.86,162.73,153.01,54.16,120.82,AMEX,D.D.RETURNED.,2593919140995164,,5191*21*9686,PRESTON ORTLER,919143546,Ground,2884,24143,PRESTON,ORTLER,9646 Hudson Place,Phoenix,Arizona,70543,180114,560242144*3,2213,3:17 PM,9:16 AM,7:40 AM,CASH,64.41,5,E,,117825******5292,UPS,UPS,UPS,635754750393,834940914748,1193475877209,E,194,1727921,,tkitchinham8p@ning.com,SYPQ755957396526,UBRE114028714496,HKUV142507117070,$,$,$,28.22,10.78,29.8,1,1,1,,ANUA,MMTY,MMTY,1,1,1,1,1,1,721991201,543484521,227213671,,,1603074,1446994,Newlyn,Kearney
9483*11*9167,MTR1,24023219,47,58.95,0.331,979392,TMW*CONS*SALECNS,1,12:59:03 AM,,132242,637 688 0355,VSAL,CF.CANCEL,44573600,8,1,105.75,50.46,10.18,eleifend donec ut dolor,justo maecenas,ornare consequat lectus,159.76,51,186.2,100,Joeann,Arias,783-475-1810,180352,2.2,142.63,178.83,83.44,255.32,259.62,195.1,AMEX,D.D.RETURNED.,1510775599351535,,5278*85*9483,DARCEE MEERS,334177477,UNDA,1992,25351,DARCEE,MEERS,15 Melrose Trail,Miami,Florida,52533,180600,579255745*3,1013,1:28 PM,1:04 PM,2:43 PM,CASH,178.23,5,E,,906326******8653,UPS,UPS,UPS,78426651784,210032362167,1114101136865,P,84,1354396,,jwestmacott8q@noaa.gov,DCYV704221776124,KWBC354143954416,ISXG838505858995,$,$,%,12.41,18.03,10.41,1,1,1,,ANUA,MMTY,MMTU,1,1,1,1,1,1,656684290,202916134,868251113,,,1720268,1425302,Youens,Melina
